User ID,Prompt
5f420db9,"Previously, the user has taken the following courses: Bioinformatic Methods II, Principles of Computing (Part 1), Algorithmic Thinking (Part 2), C++ For C Programmers, Part B. In the future, the user wants to take ""Project: Creating Your First C++ Application"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f453767,"Previously, the user has taken the following courses: Quick resumeCreator with JavaScript, Become a JavaScript Pro with these 7 Skills, Learn to Teach Java:  Writing Classes and Arrays, Learn to Teach Java: Inheritance and Recursion. In the future, the user wants to take ""Introduction to Java Programming: Java Fundamental Concepts"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f461d00,"Previously, the user has taken the following courses: Modern Art & Ideas, Leading Innovation in Arts and Culture, Innovation: From Creativity to Entrepreneurship Capstone, A Scientific Approach to Innovation Management. In the future, the user wants to take ""Entrepreneurship Strategy: From Ideation to Exit"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f46b7e5,"Previously, the user has taken the following courses: Serious Gaming, Art & Activity: Interactive Strategies for Engaging with Art, Content Strategy for Professionals: Engaging Audiences, Engaging and Assessing  Students with Plickers, Teach English Now! Lesson Design and Assessment. In the future, the user wants to take ""Teach English Now! Lesson Design and Assessment"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f46e3ee,"Previously, the user has taken the following courses: Create Custom Layers in Keras, TensorFlow for CNNs: Learn and Practice CNNs, Machine Translation, Transfer Learning for NLP with TensorFlow Hub. In the future, the user wants to take ""Natural Language Processing"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f48dba7,"Previously, the user has taken the following courses: The Arts and Science of Relationships: Understanding Human Needs, The Cycle: Management of Successful Arts and Cultural Organizations, The American South: Its Stories, Music, and Art, The Art of Music Production, The Art of Music Production, The Art of Music Production, The Art of Music Production. In the future, the user wants to take ""Today�s Music Industry"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f4c0651,"Previously, the user has taken the following courses: Security Best Practices in Google Cloud, Preparing for the Google Cloud Professional Data Engineer Exam, Google Cloud Platform Big Data and Machine Learning Fundamentals, Google Cloud Platform Big Data and Machine Learning Fundamentals, Big Data Applications: Machine Learning at Scale. In the future, the user wants to take ""Big Data Analytical Platform on Alibaba Cloud"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f4d72e1,"Previously, the user has taken the following courses: Digital Transformation, Sales Strategy, Corporate Strategy, Corporate Strategy, Advanced Business Strategy. In the future, the user wants to take ""Business Strategy"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f5381bd,"Previously, the user has taken the following courses: 3D Interactions and Navigation, Core Interaction Programming, Introduction to Accounting Data Analytics and Visualization, Accounting Data Analytics with Python. In the future, the user wants to take ""Python Programming: A Concise Introduction"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f542886,"Previously, the user has taken the following courses: Business Intelligence Concepts, Tools, and Applications, Relational Database Support for Data Warehouses, SQL for Data Science, Database Management Essentials. In the future, the user wants to take ""Advanced Relational Database and SQL"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f54a613,"Previously, the user has taken the following courses: Business Implications of AI: A Nano-course, AI Workflow: Data Analysis and Hypothesis Testing, AI Workflow: Feature Engineering and Bias Detection, Software Design as an Abstraction. In the future, the user wants to take ""Feature Engineering"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f54a8d2,"Previously, the user has taken the following courses: Using Shiny to Plot Differential Gene Expression, Build Data Analysis tools using R and DPLYR, Data Analysis Using Pyspark, Mining Data to Extract and Visualize Insights in Python. In the future, the user wants to take ""Exploratory Data Analysis With Python and Pandas"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f557332,"Previously, the user has taken the following courses: A Voice of Their Own. Women's Spirituality in the Middle Ages., A Journey through Western Christianity: from Persecuted Faith to Global Religion (200 - 1650), Ideas from the History of Graphic Design, Russian History: from Lenin to Putin. In the future, the user wants to take ""Luther and the West"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f5755cc,"Previously, the user has taken the following courses: Healthcare Consumerism and Implication for Care Delivery, Marketing: Customer Needs and Wants, The Marketing Plan, Brand & Content Marketing. In the future, the user wants to take ""Brand Identity and Strategy"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f575f96,"Previously, the user has taken the following courses: Philosophy, Science and Religion: Science and Philosophy, On Being a Scientist, Philosophy, Science and Religion: Religion and Science, Science & Religion 101. In the future, the user wants to take ""Relativism"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f584b2f,"Previously, the user has taken the following courses: Basic Sentiment Analysis with TensorFlow, Natural Language Processing with Classification and Vector Spaces, Natural Language Processing with Probabilistic Models, Transfer Learning for NLP with TensorFlow Hub. In the future, the user wants to take ""Probabilistic Deep Learning with TensorFlow 2"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f58f99e,"Previously, the user has taken the following courses: Generate Synthetic Images with DCGANs in Keras, Basic Image Classification with TensorFlow, Image Classification with CNNs using Keras, Image Understanding with TensorFlow on GCP. In the future, the user wants to take ""Regression with Automatic Differentiation in TensorFlow"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f5ad60f,"Previously, the user has taken the following courses: Guitar Performance Techniques, Fundamentals of Rehearsing Music Ensembles, Approaching Music Theory: Melodic Forms and Simple Harmony, Musicianship: Tensions, Harmonic Function, and Modal Interchange, Songwriting: Writing the Lyrics. In the future, the user wants to take ""Songwriting: Writing the Lyrics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f5ce71d,"Previously, the user has taken the following courses: Assessment for Learning, Foundations of Teaching for Learning: Learners and Learning, Powerful Tools for Teaching and Learning: Web 2.0 Tools, Lesson | Small Talk & Conversational Vocabulary. In the future, the user wants to take ""Lesson | Express Yourself: Pronunciation"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f5e3d67,"Previously, the user has taken the following courses: Machine Learning for Accounting with Python, Advanced Portfolio Construction and Analysis with Python, Concepts in Python: Loops, Functions and Returns, Python Data Analysis. In the future, the user wants to take ""Advanced R Programming"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f5f2f59,"Previously, the user has taken the following courses: Android App Components - Services, Local IPC, and Content Providers, Google Cloud Product Fundamentals, The Product Lifecycle: A Guide from start to finish, Introduction to Software Product Management. In the future, the user wants to take ""New Product Development - develop your own new product"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f6573c7,"Previously, the user has taken the following courses: Cyber Threats and Attack Vectors, The Foundations of Cybersecurity, Cybersecurity Awareness and Innovation, Creating Innovation. In the future, the user wants to take ""Teaching Impacts of Technology: Relationships"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f657f54,"Previously, the user has taken the following courses: Fundamentals of Operations, with Goldman Sachs 10,000 Women, Digital Competition in Financial Services, Digital Media and Marketing Strategies, Surviving Disruptive Technologies (On Demand). In the future, the user wants to take ""Internet Giants: The Law and Economics of Media Platforms"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f67face,"Previously, the user has taken the following courses: The Fundamentals of Computing Capstone Exam, Data Science at Scale - Capstone Project, Big Data Analysis with Scala and Spark, Data Analysis Using Pyspark. In the future, the user wants to take ""Introduction to Data Analysis Using Excel"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f6aa45d,"Previously, the user has taken the following courses: Intellectual Change in Early China: Warring States and Han, Religious Transformation in Early China: the Period of Division, Emergent Phenomena in Science and Everyday Life, Social Science Approaches to the Study of Chinese Society Part 2. In the future, the user wants to take ""Information Theory"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f6cdd31,"Previously, the user has taken the following courses: Work Smarter, Not Harder: Time Management for Personal & Professional Productivity, Strategic Career Self-Management, Coding for Designers, Managers, & Entrepreneurs III, Career Planning:  A Pathway to Employment. In the future, the user wants to take ""Creativity And Entrepreneurship"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f6d1566,"Previously, the user has taken the following courses: The Business of Cybersecurity Capstone, Cybersecurity Capstone Project, Data Analytics Foundations for Accountancy II, Introduction to Accounting Data Analytics and Visualization, Applied Data Science Capstone. In the future, the user wants to take ""Applied Data Science Capstone"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f6ec962,"Previously, the user has taken the following courses: Quantitative Model Checking, Automated Reasoning: satisfiability, Automating Real-World Tasks with Python, Python for Genomic Data Science. In the future, the user wants to take ""Testing and Debugging Python"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f716d5d,"Previously, the user has taken the following courses: Hands-on Text Mining and Analytics, Practical Predictive Analytics: Models and Methods, Communicating Business Analytics Results, Business intelligence and data analytics: Generate insights. In the future, the user wants to take ""Data Visualization"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f751df0,"Previously, the user has taken the following courses: Global Health: An Interdisciplinary Overview, Use SurveyMonkey to Create a Survey and Analyze Results, Health Systems Development: Introduction to Health Systems, Create Customer Support Data with Google Sheets. In the future, the user wants to take ""Collect and Share Employee Feedback with Officevibe"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f7576fa,"Previously, the user has taken the following courses: Capstone: Build a Winning Investment Portfolio, Investments II: Lessons and Applications for Investors, Essentials of Corporate Finance Capstone, Financial Markets and Investment Strategy Capstone. In the future, the user wants to take ""Corporate Finance II: Financing Investments and Managing Risk"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f757ae1,"Previously, the user has taken the following courses: Understanding Research Methods, Being a researcher (in Information Science and Technology), Analyzing the Universe, Exploring Quantum Physics. In the future, the user wants to take ""Astronomy: Exploring Time and Space"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f78ddeb,"Previously, the user has taken the following courses: Performing Data Aggregation using SQL Aggregate Functions, Mastering SQL Joins, Analyzing Big Data with SQL, SQL for Data Science. In the future, the user wants to take ""Retrieve Data using Single-Table SQL Queries"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f79b3ec,"Previously, the user has taken the following courses: Antimicrobial resistance - theory and methods, Experimental Methods in Systems Biology, Systems Science and Obesity, Foundations of Healthcare Systems Engineering. In the future, the user wants to take ""Understanding and Strengthening Health Systems"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f7a1cad,"Previously, the user has taken the following courses: RPA Lifecycle: Development and Testing, Predict Diabetes with a Random Forest using R, Diabetes � the Essential Facts, Non-Communicable Diseases in Humanitarian Settings. In the future, the user wants to take ""Population Health: Study Design"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f7ac557,"Previously, the user has taken the following courses: Introduction to Ableton Live, Introduction to Ableton Live, Electronic Music Performance Techniques, Fundamentals of Music Theory, Understanding the Music Business: What is Music Worth?, The Art of Music Production, The Art of Music Production, The Art of Music Production. In the future, the user wants to take ""The Art of Music Production"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f7d78be,"Previously, the user has taken the following courses: Blockchain Opportunities Beyond Crypto Assets, How Entrepreneurs in Emerging Markets can master the Blockchain Technology, Introduction to Blockchain: Evolution and Technology Concepts, Blockchain Evolution and Technology Concepts. In the future, the user wants to take ""Blockchain and Cryptocurrency Explained"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f7e8591,"Previously, the user has taken the following courses: Pandas Python Library for Beginners in Data Science, Data Visualization with Python, Data Visualization with Python, Data Visualization with Python, Data Visualization with Python, Concepts in Python: Loops, Functions and Returns, Python Data Representations. In the future, the user wants to take ""Python Functions, Files, and Dictionaries"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f7fd1aa,"Previously, the user has taken the following courses: Basic Cryptography and Programming with Crypto API, Symmetric Cryptography, Symmetric Cryptography, Principles of Secure Coding, Cryptography, Cryptography. In the future, the user wants to take ""Cryptography and Information Theory"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f80725c,"Previously, the user has taken the following courses: RPA Lifecycle: Introduction, Discovery and Design, RPA Lifecycle: Deployment and Maintenance, Networking in Google Cloud: Hybrid Connectivity and Network Management, On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform, Elastic Google Cloud Infrastructure: Scaling and Automation, Elastic Google Cloud Infrastructure: Scaling and Automation. In the future, the user wants to take ""Elastic Google Cloud Infrastructure: Scaling and Automation"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f808a3c,"Previously, the user has taken the following courses: Population Health During A Pandemic: Contact Tracing and Beyond, Population Health: Predictive Analytics, Introduction to Data Analytics for Business, Getting Started in Google Analytics. In the future, the user wants to take ""Introduction to People Analytics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f81397b,"Previously, the user has taken the following courses: Easing the burden of obesity, diabetes and cardiovascular disease, Diabetes � the Essential Facts, Summary Statistics in Public Health, Foundations of Public Health Practice: The Public Health Approach. In the future, the user wants to take ""Data and Health Indicators in Public Health Practice"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f835baa,"Previously, the user has taken the following courses: Hybrid Cloud Multi-Cluster with Anthos, Logging, Monitoring and Observability in Google Cloud, Getting Started in Google Analytics, Introduction to Business Analysis Using Spreadsheets: Basics. In the future, the user wants to take ""Introduction to Business Analytics: Communicating with Data"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f836ad3,"Previously, the user has taken the following courses: Distributed Computing with Spark SQL, The Unix Workbench, Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud, Cloud Computing Project, Google Cloud Platform Big Data and Machine Learning Fundamentals. In the future, the user wants to take ""Google Cloud Platform Big Data and Machine Learning Fundamentals"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f845940,"Previously, the user has taken the following courses: Finance for Non-Finance Professionals, Keeping up with Change: Issues for the Finance Professional, Managerial Accounting: Cost Behaviors, Systems, and Analysis, Fundamentals of financial and management accounting. In the future, the user wants to take ""Accounting Analysis II: Measurement and Disclosure of Liabilities"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f868b13,"Previously, the user has taken the following courses: Machine Learning for All, Introduction to Machine Learning, Introduction to Automated Analysis, An Introduction to Practical Deep Learning. In the future, the user wants to take ""Mathematics for Machine Learning: PCA"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f87e034,"Previously, the user has taken the following courses: Music's Big Bang: The Genesis of Rock 'n' Roll, The Music of the Beatles, Songwriting: Writing the Lyrics, Songwriting: Writing the Lyrics, Writing your World: Finding yourself in the academic space. In the future, the user wants to take ""Writing Stories About Ourselves"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f88e6ce,"Previously, the user has taken the following courses: Exploring Light: Hands-on Activities and Strategies for Teachers, Capstone Project: Teaching Impacts of Technology, Capstone Project: Business Technology Management, Cybersecurity Awareness and Innovation. In the future, the user wants to take ""The Business of Cybersecurity Capstone"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f89c203,"Previously, the user has taken the following courses: Machine Learning Feature Selection in Python, Foundations of Data Science: K-Means Clustering in Python, Pandas Python Library for Beginners in Data Science, Machine Learning with Python, Machine Learning with Python, Python for Data Science and AI, Python for Data Science and AI, Python for Data Science and AI. In the future, the user wants to take ""Python for Data Science and AI"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f8a3657,"Previously, the user has taken the following courses: Change Leadership: Developing Force Field Analysis in Miro, Compassionate Leadership Through Service Learning with Jane Goodall and Roots & Shoots, Interpersonal Communication for Engineering Leaders, Leadership Communication for Maximum Impact: Storytelling. In the future, the user wants to take ""Leadership Through Social Influence"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f8a93de,"Previously, the user has taken the following courses: Nursing Informatics Leadership Theory and Practice, Building Your Leadership Skills, Adapt your leadership style, Giving Sense to Your Leadership Experience. In the future, the user wants to take ""Ethical Leadership Through Giving Voice to Values"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f8ae68a,"Previously, the user has taken the following courses: Contemporary Russian Literature, Russian History: from Lenin to Putin, The Holocaust: The Destruction of European Jewry, The Bible's Prehistory, Purpose, and Political Future. In the future, the user wants to take ""The Fall and Rise of Jerusalem"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f8b1af7,"Previously, the user has taken the following courses: Classical Sociological Theory, The Modern and the Postmodern (Part 1), Voices of Social Change, Words Spun Out of Images: Visual and Literary Culture in Nineteenth Century Japan. In the future, the user wants to take ""The Modern and the Postmodern (Part 2)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f8b301e,"Previously, the user has taken the following courses: Cultural Competence - Aboriginal Sydney, Qualitative Research, Meaningful Marketing Insights, Designing the Future of Work. In the future, the user wants to take ""Career Decisions: From Insight to Impact"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f8bbf8c,"Previously, the user has taken the following courses: Enhance Organizational Communications with Slack, Business English: Networking, Business English: Marketing and Sales, Business Russian Communication. Part 2. In the future, the user wants to take ""Business English for Cross-cultural Communication"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f8d4343,"Previously, the user has taken the following courses: Comparing Genes, Proteins, and Genomes (Bioinformatics III), Finding Hidden Messages in DNA (Bioinformatics I), Command Line Tools for Genomic Data Science, Statistics for Genomic Data Science, The Data Scientist�s Toolbox. In the future, the user wants to take ""The Data Scientist�s Toolbox"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f8e3885,"Previously, the user has taken the following courses: Business Strategy in Practice (Project-centered Course), Master Class for Corporate Entrepreneurs, Entrepreneurship I: Laying the Foundation, Business of Games and Entrepreneurship. In the future, the user wants to take ""World Design for Video Games"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f90220a,"Previously, the user has taken the following courses: Managing Big Data with MySQL, Foundations for Big Data Analysis with SQL, SQL Joins, SQL for Data Science. In the future, the user wants to take ""Retrieve Data using Single-Table SQL Queries"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f909adb,"Previously, the user has taken the following courses: Writing Professional Email and Memos (Project-Centered Course), How to Write and Publish a Scientific Paper (Project-Centered Course), How to Write a Resume (Project-Centered Course), How to Make a Comic Book (Project-Centered Course). In the future, the user wants to take ""How To Land the Job You Want (Capstone Project)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f91ca5d,"Previously, the user has taken the following courses: Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship, Developing the Opportunity for Corporate Entrepreneurs, Getting Started with ProfitBooks, New Product Development For Small Businesses and Start-Ups. In the future, the user wants to take ""Startup: How to build a successful business?"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f921329,"Previously, the user has taken the following courses: Disease Screening in Public Health, Population Health: Syndemics, Population Health: Fundamentals of Population Health Management, Simple Regression Analysis in Public Health. In the future, the user wants to take ""Population Health: Predictive Analytics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f9478f7,"Previously, the user has taken the following courses: Developing An Entrepreneurial Mindset: First Step Towards Success, Technology Leadership and Entrepreneurship, Master Class for Corporate Entrepreneurs, Entrepreneurship I: Laying the Foundation. In the future, the user wants to take ""Innovation Management"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f94ad86,"Previously, the user has taken the following courses: Foundations of Public Health Practice: Health Protection, Foundations of Public Health Practice: The Public Health Toolkit, Population Health: Governance, The Roles and Responsibilities of Nonprofit Boards of Directors within the Governance Process. In the future, the user wants to take ""Critical Perspectives on Management"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f9526b7,"Previously, the user has taken the following courses: Facial Expression Classification Using Residual Neural Nets, Deep Neural Networks with PyTorch, An Introduction to Practical Deep Learning, Neural Networks and Deep Learning. In the future, the user wants to take ""Building Deep Learning Models with TensorFlow"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f95d43f,"Previously, the user has taken the following courses: Mandarin Chinese 3: Chinese for Beginners, Introduction to Basic Game Development using Scratch, Concept Art for Video Games, Introduction to Game Design. In the future, the user wants to take ""Introduction to Augmented Reality and ARCore"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f97f0e5,"Previously, the user has taken the following courses: Applied Text Mining in Python, Analyze Text Data with Yellowbrick, Social Media Data Analytics, Introduction to Natural Language Processing in Python. In the future, the user wants to take ""Introduction to Social Media Analytics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f983cfb,"Previously, the user has taken the following courses: Approximation Algorithms Part I, Prediction and Control with Function Approximation, Overview of Advanced Methods of Reinforcement Learning in Finance, Applying Data Analytics in Finance. In the future, the user wants to take ""Introduction to Business Analytics: Communicating with Data"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f990c2d,"Previously, the user has taken the following courses: Economics of Transition and Emerging Markets, How Entrepreneurs in Emerging Markets can master the Blockchain Technology, Financing for Startup Businesses, Finance for Managers. In the future, the user wants to take ""New Venture Finance: Startup Funding for Entrepreneurs"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f994bd7,"Previously, the user has taken the following courses: Natural Attenuation of Groundwater Contaminants: New Paradigms, Technologies, and Applications, Sensors and Sensor Circuit Design, Introduction to HTML5, MOS Transistors. In the future, the user wants to take ""Introduction to CSS3"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f9b61f4,"Previously, the user has taken the following courses: Take the Lead on Healthcare Quality Improvement, Bridging healthcare and society, Global Health: An Interdisciplinary Overview, Global Environmental Management. In the future, the user wants to take ""Sustainable Tourism � promoting environmental public health"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f9c0639,"Previously, the user has taken the following courses: Digital Signal Processing 3: Analog vs Digital, 3D Art and Audio Pipeline, 3D Models for Virtual Reality, 3D Printing Hardware. In the future, the user wants to take ""3D Printing Applications"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5f9ce018,"Previously, the user has taken the following courses: Fundamentals of Rehearsing Music Ensembles, The Technology of Music Production, The Technology of Music Production, A tecnologia da produ��o musical, Creating Sounds for Electronic Music. In the future, the user wants to take ""Electronic Music Performance Techniques"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fa0405d,"Previously, the user has taken the following courses: Fundamentals of Immunology: Innate Immunity and B-Cell Function, From Disease to Genes and Back, Systems Biology and Biotechnology Capstone, Patenting in Biotechnology. In the future, the user wants to take ""Classical papers in molecular genetics"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fa0c538,"Previously, the user has taken the following courses: Finding Purpose and Meaning In Life: Living for What Matters Most, On Being a Scientist, The Evolving Universe, Astrobiology: Exploring Other Worlds. In the future, the user wants to take ""Molecular Evolution (Bioinformatics IV)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fa5117b,"Previously, the user has taken the following courses: Opioid Epidemic: From Evidence to Impact, Motivational Enhancement Techniques: Working with Patients with Opioid & Substance Use Disorders or High Risk Use MAT Waiver Training Supplemental Course, Health Systems Development: Introduction to Health Systems, Foundational Skills for Communicating About Health. In the future, the user wants to take ""Startup: How to build a successful business?"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fa52767,"Previously, the user has taken the following courses: Story and Narrative Development for Video Games, Game Development for Modern Platforms, Introduction to Game Development, Introduction to Basic Game Development using Scratch. In the future, the user wants to take ""Code Yourself! An Introduction to Programming"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fa69141,"Previously, the user has taken the following courses: The Product Lifecycle: A Guide from start to finish, Lean Software Development, Agile Software Development, Mastering Software Development in R Capstone. In the future, the user wants to take ""A Complete Reinforcement Learning System (Capstone)"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5faa1dac,"Previously, the user has taken the following courses: Java Programming: Principles of Software Design, Parallel Programming in Java, Build a Guessing Game Application using Java, Java Decision Programming. In the future, the user wants to take ""Learn to Teach Java: Inheritance and Recursion"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5faaad5b,"Previously, the user has taken the following courses: Autodesk Fusion 360 Integrated CAD/CAM/CAE, Simulation Analysis for Mechanical Engineers with Autodesk Fusion 360, Generative Design for Part Consolidation, Machine Design Part I. In the future, the user wants to take ""Human-Centered Design: an Introduction"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fab0063,"Previously, the user has taken the following courses: COVID-19: What You Need to Know (CME Eligible), Population Health: Panel Management Next Level, Understanding and Strengthening Health Systems, Inspiring and Motivating Individuals. In the future, the user wants to take ""Women in Leadership: Inspiring Positive Change"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fac28d7,"Previously, the user has taken the following courses: Driving business towards the Sustainable Development Goals, Action-Driven Business Plan: From the �Classroom� to the World, Marketing Management II, Marketing Management I. In the future, the user wants to take ""The Marketing Plan"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fad40f0,"Previously, the user has taken the following courses: Moving to the Cloud, Essential Google Cloud Infrastructure: Core Services, Essential Google Cloud Infrastructure: Core Services, Essential Google Cloud Infrastructure: Core Services, Google Cloud Product Fundamentals, Getting Started with AWS Machine Learning. In the future, the user wants to take ""Machine Learning Pipelines with Azure ML Studio"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fae7680,"Previously, the user has taken the following courses: Particle Physics: an Introduction, Fundamentals of particle accelerator technology  (NPAP MOOC), Teaching Science at University, Emerging Trends & Technologies in the Virtual K-12 Classroom. In the future, the user wants to take ""New Learning: Principles and Patterns of Pedagogy"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fb26207,"Previously, the user has taken the following courses: Local Economic Development, Leading transformations: Manage change, Transforming Communities, Leadership Through Marketing. In the future, the user wants to take ""Applying Data Analytics in Marketing"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fb34516,"Previously, the user has taken the following courses: Agile Projects:  Developing Tasks with Taiga, Agile Analytics, Agile Analytics, Getting Started in Google Analytics, Introduction to Data Analytics. In the future, the user wants to take ""Introduction to Clinical Data Science"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fb4877e,"Previously, the user has taken the following courses: Python Basics: Create a Guessing Number Game from Scratch, Implementing Hangman Game Using Basics of Python 3, Create Your First Game with Python, Create a Memory Puzzle Game in Python Using Pygame. In the future, the user wants to take ""Advanced Game Development Using PyGame"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fb4fd40,"Previously, the user has taken the following courses: Action-Driven Business Plan: From the �Classroom� to the World, Essentials of Entrepreneurship: Thinking & Action, Entrepreneurship II: Preparing for Launch, Startup: How to build a successful business?. In the future, the user wants to take ""How to Finance and Grow Your Startup � Without VC"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fb5f338,"Previously, the user has taken the following courses: Agriculture, Economics and Nature, Bridging healthcare and society, Foundations of Public Health Practice: The Public Health Approach, The People, Power, and Pride of Public Health. In the future, the user wants to take ""Foundations of Health Equity Research"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fb6d894,"Previously, the user has taken the following courses: Spatial Analysis and Satellite Imagery in a GIS, GIS Data Formats, Design and Quality, Geographical Information Systems - Part 1, Fundamentals of GIS. In the future, the user wants to take ""Introduction to GIS Mapping"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fb7cd89,"Previously, the user has taken the following courses: Strategies for Teaching Perfect Tenses and Modals, Perfect Tenses and Modals, Interview Research and Preparation, Population Health: Study Design. In the future, the user wants to take ""Qualitative Research Design"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
5fb91e6b,"Previously, the user has taken the following courses: Generative Design for Performance and Weight Reduction, Generative Design for Part Consolidation, Cleaning, Reshaping, and Expanding Datasets in Python, Data Visualization with Python, Data Visualization with Python, Data Visualization with Python, Data Visualization with Python. In the future, the user wants to take ""Understanding and Visualizing Data with Python"". Generate 3 possible search queries the user might use to find this course without mentioning its exact name."
